"travis_id";"ght_id";"watchers";"slug";"lang";"created_at";"last_build_finished_at";"order";"project_found";"log_found";"travis_present";"first_t_commit";"last_t_commit";"active";"last_build_duration";"yml_contribs";"yml_commits";"job_count";"repo_id";"build_id";"last_build";"commits";"contribs";"last_commit";"build_count";"first_build";"yml_deleted";"travis_abandoned";"builds_period";"travis_period";"pushes";"PRs";"project_age";"abandoned";"commit_time_after_last_build";"abandoned_and_alive"
9668;154581;122;"metaskills/store_configurable";"Ruby";2012-03-10;"2014-12-02";19281;1;1;1;"2012-03-10";"2014-12-02";1;215;1;3;3;9668;42749270;2014-12-02;40;3;2014-12-02;27;2012-03-10;0;0;997;997;26;1;2194;0;0;FALSE
9690;170211;5;"jlogsdon/acts_as_approvable";"Ruby";2012-05-09;"2012-05-09";101389;1;1;1;"2012-03-10";"2012-03-10";0;131;1;1;2;9690;1282946;2012-05-09;204;2;2012-10-04;20;2012-03-10;0;1;60;0;20;0;2134;1;148;TRUE
9750;523113;7;"soldair/node-tailfd";"JavaScript";2012-03-11;"2014-03-12";84576;1;1;1;"2012-03-11";"2012-08-22";1;89;1;2;2;9750;20585234;2014-03-12;30;1;2014-03-11;23;2012-03-12;0;0;730;164;23;0;2193;0;-1;FALSE
9767;274930;62;"JackCA/hypem";"Ruby";2012-03-12;"2015-09-15";29254;1;1;1;"2012-03-12";"2012-03-13";1;52;1;2;2;9767;80529012;2015-09-15;70;3;2013-06-30;49;2012-03-12;0;0;1282;1;47;2;2192;0;-807;FALSE
9777;260135;24;"kashif/node-geos";"C++";2011-07-25;"2016-05-12";48201;1;1;1;"2012-01-21";"2016-05-07";1;371;3;15;4;9777;129788978;2016-05-12;202;7;2016-05-12;51;2012-03-12;0;0;1522;1568;41;10;2423;0;0;FALSE
9804;4959864;2;"ha1t/sgphp";"PHP";2011-07-15;"2014-08-29";136150;1;1;1;"2012-03-12";"2014-08-29";1;17;1;2;5;9804;33872194;2014-08-29;83;2;2014-08-29;14;2012-03-12;0;0;900;900;13;1;2433;0;0;FALSE
9822;12097529;59;"harley/auditable";"Ruby";2012-03-12;"2014-06-17";30213;1;1;1;"2012-03-12";"2014-06-17";1;527;2;8;6;9822;27784907;2014-06-17;128;7;2014-06-17;72;2012-03-12;0;0;827;827;50;22;2192;0;0;FALSE
9830;28128;157;"ojii/pymaging";"Python";2012-01-23;"2012-07-15";16270;1;1;1;"2012-02-28";"2012-07-03";0;1563;1;7;4;9830;1871193;2012-07-15;147;10;2013-09-08;47;2012-03-12;0;1;125;126;47;0;2241;1;420;TRUE
9866;136706;24;"talios/halbuilder";"Java";2011-10-15;"2012-04-19";48172;1;1;0;"2012-03-13";"2012-04-19";0;13;2;2;1;9866;1127424;2012-04-19;163;5;2012-09-18;18;2012-03-12;1;1;38;37;18;0;2341;1;152;TRUE
9948;25918;232;"bbangert/beaker";"Python";2011-10-16;"2017-03-09";12256;1;1;1;"2012-03-15";"2017-03-09";1;1544;3;13;7;9948;209250333;2017-03-09;697;59;2017-03-09;155;2012-03-15;0;0;1820;1820;90;65;2340;0;0;FALSE
9992;7317;2779;"scribejava/scribejava";"Java";2010-09-05;"2017-03-17";1259;1;1;1;"2012-03-13";"2016-08-12";1;205;3;7;3;9992;212088870;2017-03-17;724;103;2017-02-01;403;2012-03-14;0;0;1829;1613;165;238;2746;0;-44;FALSE
10003;142683;103;"jamesturk/scrapelib";"Python";2010-07-06;"2017-02-21";21536;1;1;1;"2012-03-13";"2017-02-21";1;171;1;26;4;10003;203839939;2017-02-21;368;10;2017-02-21;172;2012-03-14;0;0;1805;1806;162;10;2807;0;0;FALSE
10021;261576;2;"jkozlowski/eugene";"Java";2011-11-13;"2012-04-23";132419;1;1;1;"2012-03-14";"2012-03-14";0;401;1;1;1;10021;1156465;2012-04-23;177;1;2013-08-11;32;2012-03-14;0;1;40;0;32;0;2312;1;475;TRUE
10022;144543;93;"psyho/dependor";"Ruby";2011-04-13;"2016-02-08";22923;1;1;1;"2012-03-14";"2012-03-14";1;597;1;2;4;10022;107706369;2016-02-08;83;7;2014-10-29;46;2012-03-14;0;0;1426;0;37;9;2526;0;-467;FALSE
10087;27986;222;"mozilla/django-browserid";"JavaScript";2011-07-19;"2016-08-09";12651;1;1;1;"2012-03-14";"2016-06-22";1;252;5;23;5;10087;151075773;2016-08-09;324;52;2016-06-22;452;2012-03-15;0;0;1608;1561;179;273;2429;0;-48;FALSE
10094;56310;25;"javafunk/funk";"Java";2011-10-03;"2015-04-17";47206;1;1;0;"2012-03-15";"2015-04-16";0;41;1;3;1;10094;58849791;2015-04-17;672;13;2015-05-27;255;2012-03-15;1;1;1128;1127;255;0;2353;1;40;TRUE
10099;1404481;184;"psyho/bogus";"Ruby";2012-03-12;"2015-12-11";14501;1;1;1;"2012-03-15";"2015-07-21";1;927;5;15;6;10099;96211813;2015-12-11;335;13;2015-07-21;250;2012-03-15;0;0;1366;1223;202;48;2192;0;-143;FALSE
10207;450829;11;"kr1sp1n/winston-amqp";"JavaScript";2011-08-04;"2017-02-24";69682;1;1;1;"2012-03-27";"2014-01-27";1;157;1;4;3;10207;205117509;2017-02-24;19;6;2017-01-05;19;2012-03-27;0;0;1795;671;11;8;2413;0;-50;FALSE
10254;12380;213;"christkv/node-mongodb-native";"JavaScript";2012-04-13;"2012-04-13";13070;1;1;1;"2012-03-17";"2012-03-17";0;173;1;1;3;10254;1080378;2012-04-13;1415;103;2016-09-08;56;2012-03-17;0;1;27;0;56;0;2160;1;1609;TRUE
10264;28826;450;"jaredhanson/locomotive";"JavaScript";2011-10-02;"2015-11-11";7256;1;1;1;"2012-03-16";"2014-01-17";1;223;1;6;3;10264;90537020;2015-11-11;624;24;2015-01-21;491;2012-03-17;0;0;1334;672;430;61;2354;0;-294;FALSE
10277;262022;1;"collin/factory_scenarios";"Ruby";2011-02-07;"2013-05-04";157472;1;1;1;"2012-03-17";"2012-03-17";1;421;1;6;4;10277;6885469;2013-05-04;80;2;2013-03-22;35;2012-03-17;0;0;413;0;19;16;2591;0;-43;FALSE
10294;1307716;21;"awestendorf/node-darksky";"JavaScript";2012-03-17;"2012-12-11";51591;1;1;1;"2012-03-17";"2012-03-17";1;54;1;1;2;10294;3612456;2012-12-11;18;4;2012-12-11;18;2012-03-17;0;0;269;0;15;3;2187;0;0;FALSE
10389;65925;36;"Fivell/activeresource-response";"Ruby";2012-02-15;"2017-01-16";39159;1;1;1;"2012-07-31";"2016-05-11";1;565;2;9;4;10389;192482630;2017-01-16;143;9;2017-01-16;114;2012-03-25;0;0;1758;1380;104;10;2218;0;0;FALSE
10548;6620769;4;"OpenClassic/OpenClassicAPI";"Java";2012-03-21;"2012-03-25";107582;1;1;0;"2012-03-20";"2012-03-26";1;132;1;2;1;10548;941394;2012-03-25;209;4;2014-10-22;24;2012-03-21;1;1;4;6;24;0;2183;0;941;FALSE
10556;305688;29;"jc00ke/guard-puma";"Ruby";2012-03-21;"2016-11-07";43857;1;1;1;"2012-03-21";"2016-11-06";1;441;1;13;4;10556;174012296;2016-11-07;92;7;2016-11-07;82;2012-03-21;0;0;1692;1691;64;18;2183;0;0;FALSE
10570;455846;1;"sdolard/node-logtofile";"JavaScript";2011-11-07;"2012-12-06";157767;1;1;1;"2012-03-21";"2012-12-06";1;21;1;2;1;10570;3527826;2012-12-06;42;7;2012-12-06;6;2012-03-21;0;0;260;260;6;0;2318;0;0;FALSE
10574;87010;378;"peterbourgon/diskv";"Go";2012-03-21;"2013-05-19";8382;1;1;0;"2012-03-21";"2013-05-19";0;11;1;8;1;10574;7308144;2013-05-19;97;5;2016-04-04;61;2012-03-21;1;1;424;424;50;11;2183;1;1051;TRUE
10617;164502;10;"faceleg/PHP-Socializer";"PHP";2012-02-04;"2012-10-15";72407;1;1;1;"2012-08-09";"2012-08-09";0;29;1;1;2;10617;2792214;2012-10-15;152;1;2013-05-02;10;2012-03-30;0;1;199;0;10;0;2229;1;199;TRUE
10621;873334;2;"ashokgelal/jEvent";"Java";2011-07-03;"2012-09-19";133112;1;1;1;"2012-03-22";"2012-03-22";1;25;1;1;1;10621;2506642;2012-09-19;15;1;2012-09-19;12;2012-03-22;0;0;181;0;12;0;2445;0;0;FALSE
10625;142114;204;"stewartmckee/cobweb";"JavaScript";2010-11-10;"2013-01-17";13457;1;1;1;"2012-03-22";"2012-10-15";0;372;1;7;4;10625;4208062;2013-01-17;481;13;2017-02-22;135;2012-03-22;0;1;301;207;127;8;2680;1;1497;TRUE
10675;237139;197;"jamescasbon/PyVCF";"Python";2011-10-30;"2017-02-15";13848;1;1;1;"2012-03-14";"2017-01-28";1;871;5;24;7;10675;201871072;2017-02-15;530;44;2017-02-15;165;2012-03-22;0;0;1791;1781;165;0;2326;0;0;FALSE
10684;709500;1;"nerab/pwl";"Ruby";2012-03-02;"2012-09-06";158158;1;1;1;"2012-03-02";"2012-03-02";1;94;1;1;1;10684;2361778;2012-09-06;112;1;2012-09-06;21;2012-03-22;0;0;168;0;21;0;2202;0;0;FALSE
10749;52214;1;"ffeldhaus/rOCCI";"Ruby";2012-08-05;"2012-03-28";180030;1;1;1;"2012-03-27";"2013-05-11";0;85;2;9;1;10749;956897;2012-03-28;1092;9;2013-05-23;3;2012-03-27;0;1;1;410;3;0;2046;1;421;TRUE
10773;526063;1;"niteoweb/spinrewriter";"Python";2012-03-23;"2014-04-07";157893;1;1;1;"2012-03-24";"2014-03-12";1;65;3;11;1;10773;21941119;2014-04-07;124;3;2014-03-31;87;2012-03-24;0;0;744;718;83;4;2181;0;-7;FALSE
10800;362124;4;"lawrencec/aspectos";"JavaScript";2012-02-19;"2012-08-18";105089;1;1;1;"2012-04-06";"2012-08-18";1;25;1;5;1;10800;2160505;2012-08-18;49;1;2012-08-18;35;2012-03-24;0;0;147;134;35;0;2214;0;0;FALSE
10803;16310116;2;"jeffbski/autoflow-deferred";"JavaScript";2012-01-17;"2013-12-14";148526;1;1;1;"2012-03-24";"2013-05-23";1;140;1;4;5;10803;15463439;2013-12-14;14;2;2013-12-14;12;2012-03-24;0;0;630;425;11;1;2247;0;0;FALSE
10819;350121;165;"liamcurry/passport-steam";"JavaScript";2012-03-24;"2012-07-18";15683;1;1;1;"2012-03-04";"2016-01-22";0;84;4;12;3;10819;1896748;2012-07-18;84;22;2017-02-01;7;2012-03-24;0;1;116;1419;7;0;2180;1;1659;TRUE
10832;541739;11;"JamesMGreene/jquery.textSelect";"JavaScript";2012-01-15;"2015-10-01";69705;1;1;1;"2013-02-13";"2015-09-30";1;48;1;2;1;10832;83094616;2015-10-01;50;2;2015-10-01;10;2013-02-09;0;0;964;959;9;1;2249;0;0;FALSE
10861;1307841;6;"gjohnson/envcfg";"JavaScript";2012-03-25;"2016-06-02";90253;1;1;1;"2012-03-25";"2012-06-25";1;333;1;4;2;10861;134859108;2016-06-02;29;2;2016-06-02;23;2012-03-25;0;0;1530;92;19;4;2179;0;0;FALSE
10862;667612;16;"pulse00/Json-Eclipse-Plugin";"Java";2012-03-25;"2014-04-12";58682;1;1;1;"2012-03-25";"2012-03-25";0;170;1;1;1;10862;22844805;2014-04-12;21;5;2016-04-20;16;2012-03-25;0;1;748;0;13;3;2179;1;739;TRUE
10864;141814;137;"doctrine/couchdb-odm";"PHP";2010-09-18;"2017-04-12";17884;1;1;1;"2012-03-25";"2017-02-25";1;566;5;12;5;10864;205719120;2017-04-12;496;35;2017-02-25;108;2012-03-25;0;0;1844;1798;52;56;2733;0;-46;FALSE
10964;55900;85;"diogobaeder/pycket";"Python";2011-10-22;"2013-10-18";24393;1;1;1;"2012-03-26";"2013-03-11";1;349;1;5;3;10964;5428494;2013-10-18;84;3;2013-03-11;15;2012-03-27;0;0;570;350;15;0;2334;0;-221;FALSE
10976;498400;90;"gotcha/vimpdb";"Python";2010-02-20;"2017-02-19";23426;1;1;1;"2012-03-27";"2012-03-27";1;41;1;1;3;10976;203119287;2017-02-19;284;5;2017-02-19;17;2012-03-27;0;0;1790;0;5;12;2943;0;0;FALSE
10997;313087;2;"svenfuchs/space";"Ruby";2012-03-26;"2012-10-29";132491;1;1;1;"2012-03-27";"2012-04-10";1;67;1;4;2;10997;2968429;2012-10-29;60;4;2012-10-29;36;2012-03-27;0;0;216;14;36;0;2178;0;0;FALSE
11004;789621;41;"pierre/meteo";"Java";2011-04-26;"2013-02-10";36698;1;1;1;"2012-03-27";"2012-03-27";1;531;1;1;1;11004;4711596;2013-02-10;35;2;2013-02-10;10;2012-03-27;0;0;320;0;9;1;2513;0;0;FALSE
11016;2234262;2;"andrerom/HiMVC";"PHP";2012-03-08;"2013-04-22";145834;1;1;1;"2012-03-27";"2012-03-27";1;105;1;1;2;11016;6532736;2013-04-22;146;1;2013-04-22;57;2012-03-27;0;0;391;0;57;0;2196;0;0;FALSE
11026;388741;101;"Sylius/SyliusCartBundle";"PHP";2011-08-09;"2016-03-08";21779;1;1;0;"2011-12-16";"2016-03-11";0;466;4;15;3;11026;114422182;2016-03-08;797;65;2016-11-14;232;2012-03-27;1;1;1442;1547;167;65;2408;1;251;TRUE
11123;286289;1;"litvinok/phplame";"PHP";2012-03-28;"2013-05-06";157509;1;1;1;"2012-06-27";"2012-10-05";1;191;1;5;2;11123;6916538;2013-05-06;99;3;2013-04-30;52;2012-03-30;0;0;402;100;52;0;2176;0;-6;FALSE
11213;132533;224;"toomore/grs";"Python";2012-03-30;"2016-11-30";12570;1;1;1;"2012-03-31";"2014-06-10";1;41;1;19;1;11213;179981213;2016-11-30;303;2;2016-09-10;235;2012-03-30;0;0;1706;801;222;13;2174;0;-81;FALSE
11218;402148;58;"mattbornski/libphonenumber";"JavaScript";2012-03-23;"2016-05-04";30548;1;1;1;"2012-03-30";"2014-03-05";1;92;1;3;3;11218;127828713;2016-05-04;59;11;2016-05-04;40;2012-03-30;0;0;1496;705;24;16;2181;0;0;FALSE
11256;2235901;1;"robertkowalski/BlitzNoodle";"JavaScript";2012-03-31;"2012-06-04";159687;1;1;1;"2012-04-04";"2012-04-04";1;66;1;1;2;11256;1528579;2012-06-04;12;1;2012-06-04;10;2012-04-04;0;0;61;0;10;0;2173;0;0;FALSE
11264;202786;44;"ilyakatz/resque-history";"Ruby";2012-03-29;"2016-11-03";35291;1;1;1;"2012-03-31";"2014-12-02";1;680;2;7;5;11264;173008824;2016-11-03;228;8;2016-11-03;5;2012-03-31;0;0;1678;976;4;1;2175;0;0;FALSE
11273;114471;6;"zdennis/git-pivotal";"Ruby";2012-03-30;"2012-04-01";93769;1;1;1;"2012-03-31";"2012-03-31";1;324;1;1;2;11273;994551;2012-04-01;238;8;2012-04-24;27;2012-03-31;0;0;1;0;27;0;2174;0;23;FALSE
11281;100647;1;"dlsniper/DoctrineBundle";"PHP";2012-09-09;"2012-08-04";180138;1;1;1;"2011-11-17";"2013-01-12";0;243;3;5;2;11281;2034343;2012-08-04;808;100;2013-01-12;10;2012-03-31;0;1;126;422;10;0;2011;1;161;TRUE
11293;76214;14;"spaghetticode/dbmanager";"Ruby";2012-03-25;"2014-07-28";62355;1;1;1;"2013-03-06";"2014-07-28";1;133;1;4;1;11293;31055458;2014-07-28;188;4;2014-07-28;117;2012-03-31;0;0;849;509;101;16;2179;0;0;FALSE
11443;25241;28;"robmadole/jig";"Python";2011-05-01;"2015-02-28";44583;1;1;1;"2013-02-03";"2014-06-07";1;154;1;3;2;11443;52553886;2015-02-28;208;4;2015-02-28;139;2012-04-06;0;0;1058;489;138;1;2508;0;0;FALSE
11563;328328;3;"LuaDist/libexpat";"Shell";2010-10-01;"2013-03-10";116381;1;1;1;"2012-04-03";"2013-02-18";1;326;2;5;5;11563;5375710;2013-03-10;20;4;2013-02-18;35;2012-04-03;0;0;341;321;35;0;2720;0;-20;FALSE
11597;488295;2;"LuaDist/lua-curl";"C";2011-03-30;"2013-03-10";145502;1;1;1;"2012-04-03";"2013-02-18";1;799;1;4;5;11597;5376216;2013-03-10;102;4;2013-02-18;6;2012-04-03;0;0;341;321;6;0;2540;0;-20;FALSE
11665;461064;2;"LuaDist/luazip";"C";2010-10-01;"2013-03-10";132651;1;1;1;"2012-04-03";"2013-02-18";1;346;1;4;5;11665;5376849;2013-03-10;13;3;2013-02-18;18;2012-04-03;0;0;341;321;18;0;2720;0;-20;FALSE
11762;195809;1;"jricher/OpenID-Connect-Java-Spring-Server";"Java";2012-08-13;"2012-05-09";180318;1;1;0;"2012-04-03";"2012-08-13";0;30;1;7;1;11762;1288152;2012-05-09;2860;10;2012-08-13;55;2012-04-03;1;1;36;132;55;0;2038;1;96;TRUE
11789;1307925;2;"DamonOehlman/formatter";"JavaScript";2012-04-04;"2014-03-12";133355;1;1;1;"2012-04-04";"2014-03-12";1;22;2;5;1;11789;20583411;2014-03-12;67;2;2014-03-12;36;2012-04-04;0;0;707;707;35;1;2169;0;0;FALSE
11803;554714;94;"aaugustin/django-resto";"Python";2011-05-21;"2013-02-18";22874;1;1;0;"2012-04-04";"2013-02-18";0;10;1;2;1;11803;4870553;2013-02-18;135;5;2016-09-03;14;2012-04-04;1;1;320;320;14;0;2488;1;1293;TRUE
11844;326808;164;"ionelmc/django-redisboard";"Python";2011-11-01;"2017-01-20";15746;1;1;1;"2014-12-09";"2017-01-17";1;2133;1;14;28;11844;193576425;2017-01-20;190;14;2017-01-19;81;2012-09-06;0;0;1597;770;62;19;2324;0;-1;FALSE
11846;3516942;2;"ionelmc/django-customfields";"Python";2012-02-20;"2014-04-08";135026;1;1;1;"2012-04-04";"2012-04-04";1;243;1;1;1;11846;18976272;2014-04-08;20;3;2014-02-16;17;2012-04-04;0;0;734;0;16;1;2213;0;-51;FALSE
11870;230211;39;"Sutto/slugged";"Ruby";2010-04-21;"2014-05-22";37640;1;1;1;"2012-04-05";"2013-10-03";1;474;1;2;10;11870;25781269;2014-05-22;79;6;2013-10-04;8;2012-04-05;0;0;777;546;4;4;2883;0;-230;FALSE
11906;1233665;4;"dball/paginated_table";"Ruby";2012-04-04;"2012-07-18";111456;1;1;1;"2012-04-05";"2012-04-05";1;234;1;4;2;11906;1891513;2012-07-18;86;1;2012-07-17;38;2012-04-05;0;0;104;0;38;0;2169;0;-1;FALSE
11932;15591196;2;"stuarthendren/Jung-Extensions";"Java";2012-03-09;"2016-08-05";147945;1;1;1;"2012-04-06";"2014-04-11";1;91;1;4;1;11932;149987622;2016-08-05;55;3;2016-08-05;63;2012-04-06;0;0;1582;735;60;3;2195;0;0;FALSE
11937;214111;1;"matthew-brett/formula";"Python";2011-02-26;"2012-04-15";180355;1;1;1;"2012-04-05";"2012-04-07";0;318;1;2;2;11937;1093460;2012-04-15;104;5;2012-08-10;18;2012-04-05;0;1;10;2;18;0;2572;1;117;TRUE
11938;2674090;2;"DanielHeath/rslt";"HTML";2010-10-29;"2015-04-21";134377;1;1;1;"2012-04-06";"2014-05-13";1;129;2;4;4;11938;59349935;2015-04-21;84;3;2015-04-21;19;2012-04-05;0;0;1111;767;19;0;2692;0;0;FALSE
11970;128687;1;"pscheit/psc-cms-boot";"PHP";2012-04-06;"2013-11-09";157262;1;1;1;"2012-04-06";"2012-04-06";1;16;1;1;1;11970;13726944;2013-11-09;36;3;2013-11-08;31;2012-04-06;0;0;582;0;31;0;2167;0;-1;FALSE
11989;16456678;1;"sebastiangraf/perfidix";"Java";2011-11-18;"2015-03-09";188673;1;1;1;"2012-04-06";"2014-04-19";1;46;2;7;1;11989;53718808;2015-03-09;1234;15;2015-03-09;84;2012-04-06;0;0;1067;743;80;4;2307;0;0;FALSE
11992;208338;70;"sbisbee/sag";"PHP";2010-03-27;"2012-06-12";27236;1;1;0;"2012-04-06";"2012-07-20";0;63;1;6;3;11992;1603602;2012-06-12;504;15;2016-10-22;15;2012-04-06;1;1;67;105;15;0;2908;1;1593;TRUE
11993;9780;1376;"ctavan/express-validator";"JavaScript";2011-10-05;"2017-03-12";2656;1;1;1;"2012-04-06";"2017-01-15";1;292;4;14;3;11993;210371255;2017-03-12;425;66;2017-03-06;453;2012-04-06;0;0;1801;1745;248;205;2351;0;-6;FALSE
11998;994;41;"sbisbee/sag-js";"JavaScript";2011-11-30;"2012-06-27";36638;1;1;0;"2012-04-06";"2014-05-13";0;68;1;2;3;11998;1723894;2012-06-27;172;3;2016-10-22;8;2012-04-06;1;1;82;767;8;0;2295;1;1578;TRUE
12000;29128970;34;"huboard/ghee";"Ruby";2011-11-25;"2016-11-15";40385;1;1;1;"2012-04-06";"2016-06-15";1;63;2;10;1;12000;176186340;2016-11-15;234;13;2016-11-15;45;2012-04-06;0;0;1684;1531;35;10;2300;0;0;FALSE
12546;464429;4;"hennr/marabou";"Java";2012-04-06;"2017-03-03";105152;1;1;1;"2012-04-14";"2017-03-03";1;66;1;19;1;12546;207382762;2017-03-03;311;2;2017-03-03;215;2012-04-14;0;0;1784;1784;212;3;2167;0;0;FALSE
12558;2677967;1;"sfermigier/yaka-crm";"JavaScript";2012-09-11;"2012-06-06";160420;1;1;1;"2012-09-11";"2012-09-11";0;177;1;1;1;12558;1544224;2012-06-06;1;1;2012-09-11;78;2012-04-14;0;1;53;0;78;0;2009;1;97;TRUE
